24.017,26.279,46.211,28.311,69.118,35.319,23.413,73.197,43.008,64.772,0,30.041,7.2902,53.774,47.836,64.368,52.396,50.357,58.807,28.608,42.138,57.819,58.96,7.8499,40.689,7.9501,16.006,34.744,40.543,19.83,28.282,44.713,22.574,15.798,40.386,17.929,24.84,59.466,16.642,54.238,35.446,35.38,54.407,64.148,73.229,2.3433,56.101,15.223,17.373,31.655,8.0805,16.242,65.339,20.746,70.734,42.723,62.465,26.592,38.042,30.393,34.442,31.518,27.464,15.58,42.309,71.032,59.929,28.275,56.986,18.917,31.376,34.454,28.51,38.037,61.514,4.9812,39.416,34.303,36.809,48.256,10.688,44.86,33.903,38.268,14.564,37.439,15.177,29.353,15.064,33.178,11.626,21.446,51.907,43.836,11.378,21.607,28.429,62.719,42.289,65.087,36.019,19.1,20.555,42.228,35.599,33.227,19.817,53.281,39.775,8.1008,52.504,38.495,41.859,57.33,22.395,15.473,34.389,37.62,39.723,65.092,9.9406,21.57,44.306,6.9927,63.522,41.468,64.834,40.868,37.681,16.15,11.692,42.948,5.3028,49.745,28.703,28.106,32.493,47.515,58.069,20.754,19.972,18.286,44.845,71.284,59.396,62.698,62.411,13.919,59.049,69.016,52.025,63.279
22.564,7.2316,18.257,7.236,40.388,45.012,9.3173,63.588,41.299,59.794,30.041,0,36.647,48.872,31.831,42.81,46.9,40.327,34.243,21.555,46.641,42.881,43.173,29.169,64.236,37.688,25.004,53.851,17.451,34.296,18.166,21.374,45.843,32.403,54.056,39.001,34.822,47.043,13.481,38.046,10.01,10.762,44.133,57.337,63.322,30.184,40.237,21.214,45.378,52.922,34.068,26.198,41.58,34.414,55.86,15.276,33.799,33.023,54.144,49.17,21.46,46.791,39.356,44.491,35.797,54.55,41.983,54.457,55.597,16.861,53.216,9.4178,30.497,35.691,36.168,26.304,44.727,57.724,45.076,27.526,29.063,29.668,46.943,16.512,24.235,41.997,35.493,46.087,15.808,5.4429,30.209,27.534,23.708,51.461,40.135,18.102,10.613,51.044,55.34,55.496,12.263,32.306,35.308,12.191,35.443,51.256,36.197,33.643,21.197,33.374,41.848,45.788,46.013,51.25,12.642,44.446,57.26,16.695,44.337,38.586,37.489,22.681,43.282,28.45,43.099,25.044,46.915,18.163,62.009,21.926,27.581,31.301,35.172,40.866,18.293,40.095,8.1987,21.474,29.127,30.265,29.69,20.592,17.556,62.777,50.463,34.058,33.708,35.705,32.452,40.738,29.204,47.093
26.782,32.177,51.943,34.105,74.798,32.975,30.546,73.87,43.128,64.575,7.2902,36.647,0,54.011,50.956,68.134,52.848,51.996,63.43,31.756,40.691,60.243,61.537,9.3402,34.056,1.4814,22.681,29.529,45.499,24.621,32.159,49.509,16.808,14.758,36.464,13.914,23.89,61.243,23.49,57.092,41.107,40.917,55.897,64.417,73.973,6.4835,58.803,22.371,10.181,25.94,5.1578,22.719,69.626,19.373,72.739,48.427,68.177,26.47,33.545,25.58,38.004,27.78,25.381,8.2911,43.666,73.417,62.971,21.28,56.207,23.549,25.497,40.12,29.363,38.763,66.277,12.223,37.966,27.85,34.747,52.359,16.564,47.982,30.66,43.124,21.389,36.381,18.933,25.338,22.205,39.317,11.719,22.67,57.598,41.412,4.1451,25.61,33.706,64.201,38.434,65.992,41.374,24.359,18.786,48.769,36.022,28.446,17.546,56.94,43.934,5.9089,54.175,36.564,40.528,57.687,27.636,8.1875,28.082,42.376,38.441,70.106,3.9281,24.313,44.153,13.315,67.039,45.077,67.722,45.734,30.927,19.555,17.962,45.433,5.0321,51.151,32.564,25.891,38.21,52.772,63.921,20.986,20.368,21.87,50.455,71.742,60.352,68.399,68.137,10.773,64.182,74.532,56.431,65.805
31.485,42.736,43.697,41.848,55.011,25.066,54.16,20.033,10.883,11.359,53.774,48.872,54.011,0,21.467,32.609,2.0242,10.545,37.581,28.999,16.63,17.968,19.705,46.121,52.402,55.439,63.42,40.003,35.402,71.431,31.745,34.53,45.342,39.253,31.064,42.139,30.26,13.78,49.99,20.206,40.817,39.801,9.5154,10.413,20.224,51.698,19.554,59.741,53.797,43.453,48.878,64.429,37.937,34.81,23.504,42.402,51.162,27.553,35.064,38.621,27.412,33.143,30.135,55.676,13.227,26.201,23.971,53.34,8.1649,39.38,44.532,40.804,25.285,15.84,40.358,55.056,18.571,49.058,22.914,29.258,62.202,21.692,29.755,34.579,61.796,18.795,68.383,35.37,52.707,44.764,42.683,32.354,45.435,20.997,53.721,36.036,38.512,13.896,30.306,12.887,38.377,69.975,35.592,51.602,18.179,37.695,37.111,26.638,29.495,48.19,10.653,21.229,16.294,3.7384,39.981,55.83,47.809,33.867,17.682,44.992,50.955,33.471,10.036,58.884,29.926,25.533,25.493,34.701,52.89,38.85,62.056,18.15,57.434,9.0937,31.468,29.956,41.147,39.346,50.331,33.22,33.938,37.439,42.03,17.751,8.2132,51.166,51.293,43.678,42.834,53.007,32.795,21.674
24.178,27.596,22.552,25.969,34.936,34.421,39.361,32.003,20.494,30.41,47.836,31.831,50.956,21.467,0,17.837,19.532,10.952,17.815,19.285,29.643,11.147,11.734,41.684,62.345,52.425,52.274,49.407,15.392,61.395,19.776,13.446,49.154,37.868,43.577,43.5,31.893,15.319,37.826,6.6231,22.234,21.311,13.596,27.146,31.683,46.382,8.7289,48.224,54.765,51.268,46.079,53.443,21.057,35.403,24.399,21.785,30.304,28.264,46.264,46.154,13.523,41.13,34.659,55.645,13.361,23.772,12.093,58.586,29.571,29.384,52.132,22.578,23.909,18.493,20.945,47.131,29.616,57.237,32.935,7.7958,53.273,2.9824,38.856,15.489,50.893,27.728,60.085,42.308,40.942,26.774,39.477,28.922,23.968,35.591,52.329,26.33,23.275,19.349,43.737,24.194,19.769,59.609,36.545,31.421,21.061,46.575,38.235,7.196,10.641,45.246,11.505,32.218,28.962,22.352,27.501,55.729,56.199,15.163,28.694,25.746,49.17,26.654,22.072,50.764,16.284,7.0653,17.027,14.624,61.68,31.763,52.53,6.8308,52.694,12.399,19.358,34.975,23.634,17.972,29.015,31.536,31.819,29.561,21.028,31.511,19.838,30.345,30.414,42.995,22.263,33.255,11.722,15.972
41.463,40.984,26.755,38.981,24.725,51.418,51.718,32.017,36.226,36.839,64.368,42.81,68.134,32.609,17.837,0,31.258,23.747,10.486,36.419,45.44,14.644,12.942,58.798,79.711,69.582,66.363,66.731,25.686,75.746,36.126,21.507,66.988,55.548,60.079,61.309,49.72,19.604,52.188,13.615,32.935,32.363,23.132,32.732,31.398,63.138,13.369,62.298,72.476,68.849,63.407,67.572,5.8517,53.229,18.981,28.386,23.38,46.09,63.167,63.714,30.132,58.55,52.362,73.244,29.996,15.666,8.639,76.406,40.283,45.488,69.747,33.697,41.746,35.648,11.221,63.005,45.982,74.825,49.728,16.276,68.477,20.63,56.038,27.349,65.189,44.485,75.342,59.889,55.312,37.372,56.888,46.586,24.049,51.164,69.782,42.8,37.248,22.001,59.964,27.376,31.04,73.84,54.374,37.194,38.443,63.947,56.061,11.204,24.67,62.565,22.531,48.743,44.819,31.424,42.649,73.319,73.752,27.67,45.008,14.444,66.611,43.889,37.339,66.416,2.7805,23.057,8.9779,25.079,79.221,48.647,67.479,24.485,69.431,25.559,35.71,52.639,35.417,22.069,25.108,49.294,49.539,46.359,26.405,33.148,26.516,23.25,23.57,60.668,15.867,22.331,13.609,12.467
29.825,40.81,41.7,39.895,53.316,24.755,52.278,21.033,9.8251,13.145,52.396,46.9,52.848,2.0242,19.532,31.258,0,8.6619,35.873,27.185,16.583,16.668,18.441,44.801,52.489,54.288,61.747,39.932,33.38,69.846,29.871,32.536,44.717,38.1,31.289,41.253,29.228,12.939,48.218,18.567,38.801,37.786,8.1376,11.774,21.162,50.353,18.056,58.037,52.97,43.23,47.702,62.768,36.479,33.765,23.3,40.385,49.362,26.381,35.163,38.318,25.442,32.821,29.38,54.773,11.348,25.754,22.625,52.919,10.042,37.659,44.296,38.793,23.887,14.369,38.695,53.551,18.29,48.921,22.634,27.327,60.661,19.691,29.51,32.556,60.133,18.221,66.903,34.96,50.966,42.763,41.424,30.953,43.494,21.36,52.691,34.301,36.568,13.631,30.652,13.452,36.359,68.366,34.589,49.578,16.872,37.537,36.145,24.873,27.47,46.998,8.9825,21.034,16.172,4.9498,38.147,54.921,47.687,31.845,17.358,43.362,49.875,31.865,9.3213,57.383,28.615,23.51,24.47,32.68,52.847,37.289,60.477,16.126,56.162,7.1356,29.587,29.249,39.15,37.374,48.452,31.962,32.658,35.816,40.026,18.924,8.2432,49.372,49.49,42.629,41.059,51.346,30.939,20.727
26.547,34.879,33.372,33.662,44.809,28.551,46.664,23.862,12.779,19.874,50.357,40.327,51.996,10.545,10.952,23.747,8.6619,0,27.367,22.765,21.814,9.9935,11.758,43.234,56.994,53.473,57.712,44.077,25.486,66.336,24.755,24.207,46.582,37.631,36.629,42.02,29.734,9.2598,43.596,10.37,31.521,30.525,4.139,17.051,23.726,48.533,10.402,53.811,53.778,46.753,46.868,58.808,28.573,33.997,20.832,32.306,40.725,26.333,40,41.644,19.313,36.23,31.168,55.192,8.4194,22.052,15.355,55.495,18.692,33.646,47.743,31.648,22.732,14.002,30.267,50.721,22.637,52.666,26.664,18.728,57.514,11.519,33.328,24.979,56.179,21.537,64.076,37.963,46.548,35.765,40.286,29.35,34.912,27.445,52.52,30.28,30.497,12.372,36.376,15.56,29.03,64.708,35.004,41.735,17.025,41.423,36.68,16.3,19.831,46.091,2.1803,25.458,21.222,11.537,33.174,55.314,51.506,24.388,21.648,34.992,49.498,28.897,13.668,54.526,21.292,15.78,18.414,24.751,56.882,34.432,57.085,9.0627,54.666,1.8184,24.401,31.251,32.282,28.9,39.794,31.15,31.689,32.587,31.767,22.653,10.19,40.739,40.851,42.57,32.449,42.899,22.277,15.247
37.684,33.709,16.938,31.609,17.446,51.956,43.455,41.174,38.285,44.071,58.807,34.243,63.43,37.581,17.815,10.486,35.873,27.367,0,32.677,47.457,20.888,19.679,54.162,79.382,64.819,58.715,66.567,18.387,68.123,31.441,14.125,64.81,52.261,61.275,58.574,47.966,26.548,45.046,17.42,24.864,24.509,28.293,40.143,40.614,57.883,18.483,54.715,69.028,68.03,59.062,59.927,7.3854,50.814,28.863,19.141,14.09,44.424,63.782,63,26.284,58.238,51.309,69.4,31.171,25.874,15.669,74.375,45.694,40.009,68.816,25.753,39.994,36.11,3.1899,56.775,47.395,73.942,50.58,11.896,61.568,19.624,56.229,20.561,57.692,45.421,68.372,59.152,48.083,28.923,52.846,43.481,13.629,53.403,65.601,37.835,30.575,29.816,61.5,35.388,23.433,66.166,51.986,27.224,38.471,63.699,53.6,11.1,19.711,58.219,26.929,49.953,46.777,37.345,36.466,69.447,72.981,21.187,46.483,7.9498,62.449,39.916,39.805,59.918,12.295,19.867,18.46,17.985,78.45,43.949,60.393,24.386,64.04,29.111,31.057,51.724,27.65,12.792,14.914,46.482,46.552,41.632,16.962,41.891,33.184,14.032,14.253,57.255,5.805,15.559,7.234,21.092
5.0722,14.575,25.76,14.352,46.659,24.552,25.326,46.525,20.103,40.328,28.608,21.555,31.756,28.999,19.285,36.419,27.185,22.765,32.677,0,25.128,29.294,30.377,22.442,48.442,33.214,34.977,36.33,16.805,43.577,3.4412,19.807,32.386,19.586,34.105,25.956,16.509,31.448,21.078,25.632,16.959,16.11,26.904,38.611,46.431,27.104,27.498,31.122,36.415,36.797,26.989,36.061,38.279,18.469,42.389,22.667,40.467,13.497,35.128,32.109,6.4286,28.288,20.675,36.958,15.877,42.482,31.368,41.945,34.823,10.883,37.423,16.367,9.7594,14.356,35.733,28.277,23.334,42.469,24.216,21.032,34.858,16.303,27.445,14.439,33.429,20.611,41.521,28.433,23.919,19.064,20.491,10.867,30.552,30.16,33.384,7.5312,11.061,35.007,35.097,38.22,15.415,41.943,19.631,28.657,13.889,33.485,21.162,25.215,13.032,26.147,24.786,24.666,24.488,31.975,11,37.021,41.662,13.438,22.879,40.033,30.211,7.4708,22.031,32.024,35.283,13.394,36.238,16.672,47.004,12.487,34.359,14.521,33.413,22.59,3.4218,21.288,15.582,24.351,37.114,13.965,13.946,10.327,23.867,45.07,32.637,40.629,40.487,24.607,34.621,45.8,25.464,34.701
24.774,39.533,47.908,39.47,64.456,8.7316,49.172,35.978,9.2658,24.969,42.138,46.641,40.691,16.63,29.643,45.44,16.583,21.814,47.457,25.128,0,31.694,33.49,34.297,35.913,42.007,54.619,23.382,38.531,61.361,28.561,39.538,29.523,26.447,14.903,27.502,17.299,29.149,43.2,31.852,41.342,40.383,23.671,25.962,36.282,39.855,32.183,51.491,38.63,26.855,35.807,55.442,49.926,21.524,39.881,45.534,59.399,16.152,18.605,22.114,27.434,16.7,15.369,40.829,16.307,42.228,37.162,36.96,15.873,32.573,27.943,40.935,16.64,12.277,50.577,44.599,2.7343,32.429,6.5725,36.55,51.889,28.13,13.219,36.774,52.924,4.9961,57.295,19.079,45.292,44.063,30.515,22.422,51.35,5.9615,39.578,29.786,36.188,30.212,14.563,29.461,39.329,60.213,21.953,53.116,11.391,21.071,23.147,36.584,32.694,35.262,23.393,4.7354,0.707,20.178,35.019,41.005,31.179,35.807,2.5181,55.38,37.181,25.735,8.149,48.256,43.064,29.793,40.027,38.04,36.283,29.969,52.167,23.303,44.818,20.051,28.492,14.946,40.472,44.753,57.335,21.788,22.631,29.452,46.007,33.363,24.741,59.476,59.485,29.932,51.708,62.862,41.083,36.55
33.819,38.735,31.641,37.116,37.933,38.539,50.508,21.754,22.763,23.184,57.819,42.881,60.243,17.968,11.147,14.644,16.668,9.9935,20.888,29.294,31.694,0,1.8056,51.169,66.985,61.724,63.234,54.06,25.975,72.265,30.368,23.171,56.136,46.333,46.562,51.222,39.035,5.689,48.807,4.9486,33.13,32.247,8.5308,19.266,21.333,56.19,2.857,59.204,62.879,56.676,55.201,64.391,20.083,43.102,13.315,31.644,34.952,35.508,49.984,51.553,24.199,46.168,40.844,64.102,17.802,13.217,6.0149,65.205,25.681,39.89,57.653,33.547,31.558,23.604,23.279,57.539,32.616,62.605,36.658,16.555,63.927,13.747,43.308,26.418,61.818,31.523,70.682,47.839,51.902,37.727,48.556,37.653,31.517,37.188,61.154,36.683,34.398,9.3274,46.245,14.818,30.708,70.512,44.166,41.377,26.609,51.393,45.864,11.343,21.745,54.392,8.305,35.441,31.124,16.902,38.399,64.21,61.455,26.186,31.627,27.657,58.056,36.287,23.552,61.25,11.961,18.192,8.4247,25.205,66.846,41.672,63.274,14.882,62.455,11.678,29.962,40.978,34.7,26.659,35.097,39.832,40.274,39.594,30.44,21.815,12.343,34.905,35.109,51.392,26.569,35.759,18.115,5.5951
