3.1029,7.387,4.8267,4.198,3.9901,7.6178,3.199,1.0278,2.1259,1.1372,0,1.6628,4.7251,1.6456,6.423,7.1645,4.1882,4.9363,5.361,6.3076,6.7793,6.2314,4.2514,3.3643,3.6963,5.9014,5.9385,4.1253,3.8857,6.2682,2.5597,6.6866,1.0304,8.289,3.5699,2.3381,5.9073,3.3315,2.8656,7.0132,1.8946,3.0033,5.6297,2.9659,4.5857,2.3322,3.2738,4.604,3.9629,5.0291,3.8199,5.2352,3.1029,7.387,4.8267,4.198,3.9901,7.6178,3.199,1.0278,2.1259,1.1372,0,1.6628,4.7251,1.6456,0,1.6628
2.969,8.3467,3.4884,5.1312,2.8899,8.0672,4.8273,2.6599,3.5076,2.1844,1.6628,0,6.3669,1.7151,7.675,8.4336,4.19,6.4538,4.2248,4.6471,6.8928,6.5312,5.7932,3.032,5.2681,7.5145,7.1438,4.1537,4.2201,7.0296,3.6018,7.9088,1.3997,8.6907,2.7434,0.78696,6.1072,3.4202,4.4986,7.8637,3.3414,4.5075,7.1069,3.6162,3.117,1.8049,2.9604,5.9877,5.1942,5.7832,3.7569,4.031,2.969,8.3467,3.4884,5.1312,2.8899,8.0672,4.8273,2.6599,3.5076,2.1844,1.6628,0,6.3669,1.7151,1.6628,0
6.856,5.5986,8.957,5.4732,8.4536,7.4394,1.548,3.7078,3.9281,4.8546,4.7251,6.3669,0,5.4379,3.7415,4.1692,7.3947,1.4614,9.1225,11.007,7.7403,6.8832,1.2815,7.2501,1.3633,1.2735,3.6754,6.2743,5.5522,5.5562,3.8275,4.049,5.2061,8.0909,7.2647,7.0629,6.9266,5.8137,2.4174,5.7322,3.2178,3.1975,2.0388,5.6552,9.2596,6.686,6.4107,2.296,4.4179,4.9292,7.2381,9.1192,6.856,5.5986,8.957,5.4732,8.4536,7.4394,1.548,3.7078,3.9281,4.8546,4.7251,6.3669,0,5.4379,4.7251,6.3669
4.3808,6.6544,3.5483,5.8427,4.6045,6.3868,3.9158,2.0821,3.7276,2.7544,1.6456,1.7151,5.4379,0,6.1103,6.8712,5.5651,5.1962,3.8909,5.8093,5.3252,4.8852,4.6038,4.5407,4.1667,6.439,5.5573,2.5955,2.5384,5.3155,2.0466,6.3225,0.62764,7.0248,2.0217,2.466,4.4948,1.8115,4.1389,6.1551,2.22,4.4932,5.7696,4.5552,4.7368,3.3353,1.6299,4.57,5.5802,4.0711,5.1568,3.817,4.3808,6.6544,3.5483,5.8427,4.6045,6.3868,3.9158,2.0821,3.7276,2.7544,1.6456,1.7151,5.4379,0,1.6456,1.7151
9.3449,1.9403,8.9262,8.8253,10.395,4.3106,4.051,5.5364,6.7868,7.1356,6.423,7.675,3.7415,6.1103,0,0.76103,10.199,2.3057,8.6603,11.837,5.3022,4.4603,2.8279,9.6755,3.3452,3.2224,0.58259,5.2659,4.55,2.5894,4.0827,0.31482,6.2757,4.8489,7.1514,8.462,4.7662,5.2996,5.5462,2.3034,4.5411,6.4564,1.7423,8.5423,10.79,8.7497,6.1231,1.929,7.8695,2.8602,9.9297,8.7853,9.3449,1.9403,8.9262,8.8253,10.395,4.3106,4.051,5.5364,6.7868,7.1356,6.423,7.675,3.7415,6.1103,6.423,7.675
10.057,1.9731,9.6533,9.4196,11.143,4.5745,4.6741,6.2619,7.4432,7.8497,7.1645,8.4336,4.1692,6.8712,0.76103,0,10.885,2.8106,9.3587,12.592,5.7607,4.9525,3.4117,10.394,3.9639,3.44,1.3264,5.9589,5.2591,3.0308,4.8433,0.59611,7.0346,5.0385,7.8853,9.2205,5.3065,6.0299,6.1475,2.5322,5.2766,7.0508,2.1317,9.2102,11.549,9.487,6.8566,2.6155,8.4351,3.5098,10.626,9.4929,10.057,1.9731,9.6533,9.4196,11.143,4.5745,4.6741,6.2619,7.4432,7.8497,7.1645,8.4336,4.1692,6.8712,7.1645,8.4336
1.2209,11.432,7.3335,2.6312,2.7876,11.805,6.2803,4.7749,3.5013,3.1652,4.1882,4.19,7.3947,5.5651,10.199,10.885,0,8.2487,8.2336,6.6725,10.885,10.392,7.561,1.2572,6.974,8.6615,9.7968,8.1605,8.0324,10.423,6.7002,10.494,4.9768,12.474,6.9292,3.9126,10.038,7.375,4.9809,11.127,5.7941,4.241,9.0013,1.7395,4.134,2.402,7.0809,8.2746,3.5538,9.1982,0.43805,7.9897,1.2209,11.432,7.3335,2.6312,2.7876,11.805,6.2803,4.7749,3.5013,3.1652,4.1882,4.19,7.3947,5.5651,4.1882,4.19
7.5364,4.1378,8.5443,6.6251,8.8855,6.0465,1.9688,3.9281,4.7548,5.3788,4.9363,6.4538,1.4614,5.1962,2.3057,2.8106,8.2487,0,8.5489,10.978,6.5058,5.634,0.70249,7.9035,1.2933,1.4794,2.2141,5.4176,4.6593,4.1616,3.2666,2.6182,5.1334,6.6827,6.7748,7.2123,5.7455,5.1091,3.3726,4.2814,3.1128,4.2629,0.75284,6.5333,9.5122,7.1462,5.8208,0.99082,5.6273,3.6851,8.0302,8.5936,7.5364,4.1378,8.5443,6.6251,8.8855,6.0465,1.9688,3.9281,4.7548,5.3788,4.9363,6.4538,1.4614,5.1962,4.9363,6.4538
7.0424,8.3502,1.0316,9.3392,6.0327,6.7524,7.6761,5.9716,7.4816,6.2844,5.361,4.2248,9.1225,3.8909,8.6603,9.3587,8.2336,8.5489,0,4.3338,5.0039,5.2243,8.09,6.9885,7.7757,9.9519,8.0809,3.4001,4.1132,6.7659,5.3278,8.7626,4.3857,7.1376,1.8859,4.3237,4.6929,3.4594,8.0298,7.6521,5.9809,8.3421,8.9485,7.841,5.2115,5.8607,2.7328,7.7009,9.2907,5.8751,7.7965,0.31385,7.0424,8.3502,1.0316,9.3392,6.0327,6.7524,7.6761,5.9716,7.4816,6.2844,5.361,4.2248,9.1225,3.8909,5.361,4.2248
5.8452,12.033,3.4411,8.8156,3.8849,10.882,9.4617,7.3044,7.9026,6.5676,6.3076,4.6471,11.007,5.8093,11.837,12.592,6.6725,10.978,4.3338,0,9.2238,9.2872,10.351,5.5511,9.8588,12.128,11.266,7.0406,7.5454,10.506,7.8443,12.019,5.8543,11.341,4.8801,4.0162,8.7597,6.6762,9.0938,11.407,7.8938,8.9573,11.575,7.2542,2.5388,5.0437,5.8597,10.379,9.2726,9.3945,6.3205,4.0324,5.8452,12.033,3.4411,8.8156,3.8849,10.882,9.4617,7.3044,7.9026,6.5676,6.3076,4.6471,11.007,5.8093,6.3076,4.6471
9.706,4.0912,5.7859,10.785,9.6695,1.8106,6.9038,6.5929,8.4766,7.9075,6.7793,6.8928,7.7403,5.3252,5.3022,5.7607,10.885,6.5058,5.0039,9.2238,0,0.87531,6.4589,9.8576,6.5305,7.9404,4.8538,2.7437,2.9048,2.7319,4.6921,5.2361,5.9088,2.1337,4.6018,7.4973,0.90013,3.514,8.0839,3.3638,5.8339,8.8308,6.4743,9.7348,9.3687,8.6391,3.9619,5.522,10.222,2.8237,10.481,5.2683,9.706,4.0912,5.7859,10.785,9.6695,1.8106,6.9038,6.5929,8.4766,7.9075,6.7793,6.8928,7.7403,5.3252,6.7793,6.8928
9.2396,3.3935,5.891,10.129,9.3748,1.6093,6.0965,5.9451,7.8118,7.3408,6.2314,6.5312,6.8832,4.8852,4.4603,4.9525,10.392,5.634,5.2243,9.2872,0.87531,0,5.6019,9.4207,5.6948,7.0656,3.9958,2.4227,2.3615,1.9274,3.9887,4.4112,5.4311,2.1711,4.4965,7.1896,0.53304,3.1113,7.3262,2.657,5.1249,8.1018,5.5996,9.1549,9.1929,8.2205,3.7057,4.6522,9.5165,1.9571,10.001,5.4578,9.2396,3.3935,5.891,10.129,9.3748,1.6093,6.0965,5.9451,7.8118,7.3408,6.2314,6.5312,6.8832,4.8852,6.2314,6.5312
6.8358,4.5357,8.023,6.0099,8.1887,6.1969,1.2835,3.2368,4.0745,4.6763,4.2514,5.7932,1.2815,4.6038,2.8279,3.4117,7.561,0.70249,8.09,10.351,6.4589,5.6019,0,7.2019,0.5921,1.8656,2.6169,5.0868,4.3459,4.3223,2.7643,3.1423,4.4976,6.8589,6.2756,6.5439,5.6482,4.6946,2.7358,4.5775,2.4614,3.6402,1.4465,5.8526,8.8335,6.4463,5.3577,1.0757,5.042,3.6487,7.3363,8.1151,6.8358,4.5357,8.023,6.0099,8.1887,6.1969,1.2835,3.2368,4.0745,4.6763,4.2514,5.7932,1.2815,4.6038,4.2514,5.7932
0.41129,10.745,6.0794,3.3475,1.7185,10.889,5.9572,4.1422,3.3488,2.5465,3.3643,3.032,7.2501,4.5407,9.6755,10.394,1.2572,7.9035,6.9885,5.5511,9.8576,9.4207,7.2019,0,6.6102,8.5216,9.2269,7.1159,7.0629,9.6234,5.924,9.9555,3.9947,11.543,5.744,2.6774,9.0353,6.3462,4.8613,10.377,5.1545,4.2941,8.646,1.9287,3.0373,1.2297,5.9765,7.7837,4.0296,8.3779,0.83154,6.7405,0.41129,10.745,6.0794,3.3475,1.7185,10.889,5.9572,4.1422,3.3488,2.5465,3.3643,3.032,7.2501,4.5407,3.3643,3.032
6.2437,4.9606,7.6461,5.4808,7.6121,6.4294,0.71018,2.674,3.4941,4.0871,3.6963,5.2681,1.3633,4.1667,3.3452,3.9639,6.974,1.2933,7.7757,9.8588,6.5305,5.6948,0.5921,6.6102,0,2.2775,3.0743,4.9201,4.2076,4.5852,2.4663,3.6569,4.0082,7.1062,5.9295,6.0075,5.6857,4.4504,2.2021,4.9336,1.9707,3.1135,2.0384,5.2706,8.282,5.8647,5.0559,1.4732,4.5427,3.7729,6.7461,7.7812,6.2437,4.9606,7.6461,5.4808,7.6121,6.4294,0.71018,2.674,3.4941,4.0871,3.6963,5.2681,1.3633,4.1667,3.6963,5.2681
8.1285,5.1623,9.8861,6.6669,9.7011,7.3464,2.7046,4.8744,5.2014,6.1068,5.9014,7.5145,1.2735,6.439,3.2224,3.44,8.6615,1.4794,9.9519,12.128,7.9404,7.0656,1.8656,8.5216,2.2775,0,3.3564,6.8832,6.1282,5.4814,4.6292,3.4929,6.2826,7.9497,8.1412,8.2352,7.2027,6.5393,3.689,5.4531,4.2477,4.4456,1.5398,6.9224,10.469,7.9344,7.2191,2.4623,5.5911,5.1325,8.5099,9.98,8.1285,5.1623,9.8861,6.6669,9.7011,7.3464,2.7046,4.8744,5.2014,6.1068,5.9014,7.5145,1.2735,6.439,5.9014,7.5145
8.9065,1.9292,8.3437,8.5371,9.8925,4.0127,3.7615,5.0851,6.4322,6.6982,5.9385,7.1438,3.6754,5.5573,0.58259,1.3264,9.7968,2.2141,8.0809,11.266,4.8538,3.9958,2.6169,9.2269,3.0743,3.3564,0,4.689,3.9694,2.1965,3.5435,0.76602,5.7442,4.5981,6.5694,7.9305,4.2681,4.7171,5.2671,2.1022,4.075,6.1787,1.818,8.1669,10.255,8.2701,5.541,1.6045,7.6166,2.3081,9.5131,8.2042,8.9065,1.9292,8.3437,8.5371,9.8925,4.0127,3.7615,5.0851,6.4322,6.6982,5.9385,7.1438,3.6754,5.5573,5.9385,7.1438
6.9721,5.0422,3.7887,8.2563,6.9647,4.0157,5.0501,4.1243,5.9981,5.2625,4.1253,4.1537,6.2743,2.5955,5.2659,5.9589,8.1605,5.4176,3.4001,7.0406,2.7437,2.4227,5.0868,7.1159,4.9201,6.8832,4.689,0,0.76328,3.4813,2.5491,5.3628,3.1968,4.5931,2.1638,4.7819,1.963,0.79493,5.9115,4.384,3.5895,6.5268,5.7046,7.0903,6.7753,5.8958,1.2854,4.4871,7.8201,2.4835,7.7509,3.5448,6.9721,5.0422,3.7887,8.2563,6.9647,4.0157,5.0501,4.1243,5.9981,5.2625,4.1253,4.1537,6.2743,2.5955,4.1253,4.1537
6.8782,4.4879,4.4125,7.8933,7.0971,3.8502,4.3865,3.7068,5.5951,5.0078,3.8857,4.2201,5.5522,2.5384,4.55,5.2591,8.0324,4.6593,4.1132,7.5454,2.9048,2.3615,4.3459,7.0629,4.2076,6.1282,3.9694,0.76328,0,2.981,1.9294,4.664,3.0705,4.4867,2.6886,4.9188,2.0228,0.88643,5.3528,3.8754,3.0373,6.0277,4.9415,6.8327,7.0493,5.8693,1.6857,3.7245,7.3758,1.8559,7.6394,4.2356,6.8782,4.4879,4.4125,7.8933,7.0971,3.8502,4.3865,3.7068,5.5951,5.0078,3.8857,4.2201,5.5522,2.5384,3.8857,4.2201
9.3711,1.5849,7.2609,9.673,9.9158,1.8856,5.1444,5.6855,7.3957,7.2618,6.2682,7.0296,5.5562,5.3155,2.5894,3.0308,10.423,4.1616,6.7659,10.506,2.7319,1.9274,4.3223,9.6234,4.5852,5.4814,2.1965,3.4813,2.981,0,3.7235,2.5059,5.7188,2.5368,5.6272,7.7768,2.3227,3.8667,6.5652,0.90289,4.7037,7.4339,3.952,8.9691,9.9869,8.5078,4.6564,3.2622,8.8973,1.2528,10.076,6.954,9.3711,1.5849,7.2609,9.673,9.9158,1.8856,5.1444,5.6855,7.3957,7.2618,6.2682,7.0296,5.5562,5.3155,6.2682,7.0296
5.657,4.8405,5.278,6.1491,6.3935,5.1999,2.5079,2.0004,3.831,3.5407,2.5597,3.6018,3.8275,2.0466,4.0827,4.8433,6.7002,3.2666,5.3278,7.8443,4.6921,3.9887,2.7643,5.924,2.4663,4.6292,3.5435,2.5491,1.9294,3.7235,0,4.3092,2.2032,5.8885,3.5153,4.3881,3.7925,1.9946,3.4299,4.4536,1.1418,4.1408,3.7724,5.2816,6.7112,4.8545,2.5979,2.5451,5.5335,2.5042,6.3531,5.3509,5.657,4.8405,5.278,6.1491,6.3935,5.1999,2.5079,2.0004,3.831,3.5407,2.5597,3.6018,3.8275,2.0466,2.5597,3.6018
9.6285,1.6871,9.0612,9.1375,10.649,4.1523,4.3618,5.8141,7.0905,7.4189,6.6866,7.9088,4.049,6.3225,0.31482,0.59611,10.494,2.6182,8.7626,12.019,5.2361,4.4112,3.1423,9.9555,3.6569,3.4929,0.76602,5.3628,4.664,2.5059,4.3092,0,6.5091,4.6638,7.296,8.6956,4.7462,5.4397,5.8585,2.1195,4.8122,6.769,2.0379,8.8426,11.02,9.0163,6.2674,2.2312,8.1836,2.9164,10.22,8.8973,9.6285,1.6871,9.0612,9.1375,10.649,4.1523,4.3618,5.8141,7.0905,7.4189,6.6866,7.9088,4.049,6.3225,6.6866,7.9088
3.8093,6.9825,3.9357,5.2207,4.2211,6.8968,3.6603,1.6349,3.1406,2.1274,1.0304,1.3997,5.2061,0.62764,6.2757,7.0346,4.9768,5.1334,4.3857,5.8543,5.9088,5.4311,4.4976,3.9947,4.0082,6.2826,5.7442,3.1968,3.0705,5.7188,2.2032,6.5091,0,7.548,2.5581,2.1867,5.0626,2.4049,3.6835,6.5277,2.0399,3.9573,5.7589,3.9286,4.5148,2.8168,2.2556,4.6111,4.9869,4.4661,4.5761,4.282,3.8093,6.9825,3.9357,5.2207,4.2211,6.8968,3.6603,1.6349,3.1406,2.1274,1.0304,1.3997,5.2061,0.62764,1.0304,1.3997
11.344,3.0779,7.9089,12.011,11.543,0.69425,7.6366,7.8877,9.7006,9.3697,8.289,8.6907,8.0909,7.0248,4.8489,5.0385,12.474,6.6827,7.1376,11.341,2.1337,2.1711,6.8589,11.543,7.1062,7.9497,4.5981,4.5931,4.4867,2.5368,5.8885,4.6638,7.548,0,6.6315,9.3581,2.6498,5.2746,9.0115,2.5469,6.9787,9.8522,6.41,11.156,11.357,10.355,5.8743,5.7984,11.304,3.4611,12.093,7.4015,11.344,3.0779,7.9089,12.011,11.543,0.69425,7.6366,7.8877,9.7006,9.3697,8.289,8.6907,8.0909,7.0248,8.289,8.6907
5.7086,7.1662,1.7914,7.6825,5.1937,6.1058,5.8,4.1028,5.694,4.5792,3.5699,2.7434,7.2647,2.0217,7.1514,7.8853,6.9292,6.7748,1.8859,4.8801,4.6018,4.4965,6.2756,5.744,5.9295,8.1412,6.5694,2.1638,2.6886,5.6272,3.5153,7.296,2.5581,6.6315,0,3.121,3.9877,1.8572,6.1559,6.5294,4.0999,6.5062,7.2306,6.2623,4.7718,4.5317,1.0287,5.9813,7.5316,4.5445,6.4942,1.855,5.7086,7.1662,1.7914,7.6825,5.1937,6.1058,5.8,4.1028,5.694,4.5792,3.5699,2.7434,7.2647,2.0217,3.5699,2.7434
2.7194,9.1161,3.4559,5.2581,2.1853,8.7494,5.5357,3.3619,3.9329,2.5842,2.3381,0.78696,7.0629,2.466,8.462,9.2205,3.9126,7.2123,4.3237,4.0162,7.4973,7.1896,6.5439,2.6774,6.0075,8.2352,7.9305,4.7819,4.9188,7.7768,4.3881,8.6956,2.1867,9.3581,3.121,0,6.7448,4.0863,5.0777,8.6208,4.1042,4.9745,7.8751,3.6818,2.3313,1.5442,3.5358,6.7674,5.4774,6.5356,3.4749,4.0871,2.7194,9.1161,3.4559,5.2581,2.1853,8.7494,5.5357,3.3619,3.9329,2.5842,2.3381,0.78696,7.0629,2.466,2.3381,0.78696
8.8696,3.8484,5.3592,9.8887,8.9277,2.1258,6.0328,5.6963,7.5786,7.0306,5.9073,6.1072,6.9266,4.4948,4.7662,5.3065,10.038,5.7455,4.6929,8.7597,0.90013,0.53304,5.6482,9.0353,5.6857,7.2027,4.2681,1.963,2.0228,2.3227,3.7925,4.7462,5.0626,2.6498,3.9877,6.7448,0,2.6942,7.1902,3.1145,4.9342,7.9319,5.7789,8.855,8.708,7.8249,3.233,4.7552,9.3223,2.0743,9.6387,4.9251,8.8696,3.8484,5.3592,9.8887,8.9277,2.1258,6.0328,5.6963,7.5786,7.0306,5.9073,6.1072,6.9266,4.4948,5.9073,6.1072
6.1922,5.3622,3.6271,7.4748,6.271,4.6634,4.4901,3.3723,5.2316,4.4687,3.3315,3.4202,5.8137,1.8115,5.2996,6.0299,7.375,5.1091,3.4594,6.6762,3.514,3.1113,4.6946,6.3462,4.4504,6.5393,4.7171,0.79493,0.88643,3.8667,1.9946,5.4397,2.4049,5.2746,1.8572,4.0863,2.6942,0,5.23,4.7594,2.9284,5.8018,5.4894,6.2959,6.1753,5.132,0.83021,4.2427,7.0647,2.7187,6.9681,3.5372,6.1922,5.3622,3.6271,7.4748,6.271,4.6634,4.4901,3.3723,5.2316,4.4687,3.3315,3.4202,5.8137,1.8115,3.3315,3.4202
4.4608,7.1244,7.6186,3.279,6.1692,8.3194,1.5056,2.0601,1.5176,2.6078,2.8656,4.4986,2.4174,4.1389,5.5462,6.1475,4.9809,3.3726,8.0298,9.0938,8.0839,7.3262,2.7358,4.8613,2.2021,3.689,5.2671,5.9115,5.3528,6.5652,3.4299,5.8585,3.6835,9.0115,6.1559,5.0777,7.1902,5.23,0,7.03,2.3237,0.91191,4.1166,3.2419,7.1017,4.4166,5.5514,3.6626,2.3611,5.56,4.8209,7.9488,4.4608,7.1244,7.6186,3.279,6.1692,8.3194,1.5056,2.0601,1.5176,2.6078,2.8656,4.4986,2.4174,4.1389,2.8656,4.4986
10.109,0.73653,8.1615,10.22,10.742,2.0433,5.5563,6.358,7.9847,7.9618,7.0132,7.8637,5.7322,6.1551,2.3034,2.5322,11.127,4.2814,7.6521,11.407,3.3638,2.657,4.5775,10.377,4.9336,5.4531,2.1022,4.384,3.8754,0.90289,4.4536,2.1195,6.5277,2.5469,6.5294,8.6208,3.1145,4.7594,7.03,0,5.3505,7.9232,3.918,9.6178,10.853,9.2891,5.555,3.5034,9.3869,2.0884,10.793,7.8456,10.109,0.73653,8.1615,10.22,10.742,2.0433,5.5563,6.358,7.9847,7.9618,7.0132,7.8637,5.7322,6.1551,7.0132,7.8637
4.8429,5.6385,5.7492,5.0343,5.8844,6.2862,1.7061,1.0224,2.722,2.645,1.8946,3.3414,3.2178,2.22,4.5411,5.2766,5.7941,3.1128,5.9809,7.8938,5.8339,5.1249,2.4614,5.1545,1.9707,4.2477,4.075,3.5895,3.0373,4.7037,1.1418,4.8122,2.0399,6.9787,4.0999,4.1042,4.9342,2.9284,2.3237,5.3505,0,3.0013,3.772,4.271,6.4171,4.2104,3.3451,2.7101,4.393,3.5415,5.481,5.9509,4.8429,5.6385,5.7492,5.0343,5.8844,6.2862,1.7061,1.0224,2.722,2.645,1.8946,3.3414,3.2178,2.22,1.8946,3.3414
3.8837,8.0312,7.8295,2.3699,5.7511,9.1584,2.4172,2.4573,1.0587,2.3928,3.0033,4.5075,3.1975,4.4932,6.4564,7.0508,4.241,4.2629,8.3421,8.9573,8.8308,8.1018,3.6402,4.2941,3.1135,4.4456,6.1787,6.5268,6.0277,7.4339,4.1408,6.769,3.9573,9.8522,6.5062,4.9745,7.9319,5.8018,0.91191,7.9232,3.0013,0,5.0002,2.5157,6.802,4.06,6.019,4.5743,1.4651,6.3922,4.1332,8.2294,3.8837,8.0312,7.8295,2.3699,5.7511,9.1584,2.4172,2.4573,1.0587,2.3928,3.0033,4.5075,3.1975,4.4932,3.0033,4.5075
