8.6603,3.1362,3.6707,2.1025,3.7761,0.44059,6.2864,8.7456,6.4888,7.3852,0,6.5357,5.1316,2.2605,3.0334,3.8485,10.378,2.0804,5.5922,8.5905,5.8899,8.1464,2.7197,0.35589,8.7943,4.034,0.73855,5.9431,5.0956,3.3088,4.1457,2.2743,4.0408,5.3572,4.7401,1.4949,6.7942,0.67283,9.6092,4.1078,2.8595,1.5927,9.5461,3.8869,3.8627,10.036,6.1051,5.1618,6.0519,4.5599,8.2021,7.2331,6.8989,7.2994,0.80256,9.3876,6.6728,4.7071,6.9754,6.8458,5.552,8.637,8.0973,5.2967,5.63,1.8385,2.5935,3.776,1.8023,8.8223,2.7288,1.8806,8.6603,3.1362,3.6707,2.1025,3.7761,0.44059,6.2864,8.7456,6.4888,7.3852,0,6.5357,5.1316,2.2605,3.0334,4.7071,6.9754,6.8458,5.552,8.637,8.0973,5.2967,5.63,5.63
3.6115,7.7034,5.9587,6.3529,5.0225,6.1039,3.6732,3.6236,0.7529,6.337,6.5357,0,2.7907,7.6994,4.9573,8.4732,5.8839,6.3597,5.9247,3.718,3.4433,5.0391,3.9049,6.1798,2.2591,6.7611,6.8629,0.89291,3.7995,4.3463,5.3884,5.3594,6.0386,1.1811,2.4891,7.9758,5.6719,6.9295,5.5577,4.3122,3.7285,8.1241,3.3068,2.834,3.9047,4.1911,8.5581,7.8931,2.9933,6.5424,3.5541,6.5753,0.36326,4.6082,6.9145,4.329,0.97382,4.4514,2.4395,8.0319,9.0359,2.5039,2.6602,6.0393,3.3705,8.0976,8.7574,4.457,7.4667,5.8899,4.0291,8.4163,3.6115,7.7034,5.9587,6.3529,5.0225,6.1039,3.6732,3.6236,0.7529,6.337,6.5357,0,2.7907,7.6994,4.9573,4.4514,2.4395,8.0319,9.0359,2.5039,2.6602,6.0393,3.3705,3.3705
6.3293,7.3463,6.2307,5.8662,2.3957,4.7032,1.47,6.3554,3.3386,8.0512,5.1316,2.7907,0,5.563,2.597,8.1733,8.5789,5.8624,7.0368,6.4049,5.1897,7.3311,2.5507,4.8085,4.6313,7.029,5.1768,2.9877,1.0197,2.0301,5.9691,5.0032,6.4608,2.2626,0.66293,6.6183,7.3273,5.2838,8.15,4.9901,2.5037,6.6549,6.0176,1.5824,1.4437,6.9723,9.1759,8.3292,4.9031,7.0819,3.0716,8.1733,3.0481,6.7055,5.2087,7.0735,3.6114,1.6675,4.8922,9.0936,9.2755,5.2744,5.4072,7.0021,0.82469,6.9413,6.7935,4.9386,5.4541,8.1988,3.6015,6.8925,6.3293,7.3463,6.2307,5.8662,2.3957,4.7032,1.47,6.3554,3.3386,8.0512,5.1316,2.7907,0,5.563,2.597,1.6675,4.8922,9.0936,9.2755,5.2744,5.4072,7.0021,0.82469,0.82469
10.387,5.1889,5.9297,4.3509,3.4025,2.3893,6.2844,10.46,7.8504,9.5981,2.2605,7.6994,5.563,0,2.9703,5.7782,12.283,4.3283,7.8314,10.352,7.84,10.183,3.8685,2.4204,9.903,6.2796,1.522,7.3102,5.1016,3.5385,6.3746,4.4831,6.2999,6.595,5.4263,2.5857,8.9814,1.6042,11.567,6.2079,4.0664,2.3239,10.935,4.8654,4.1193,11.597,8.2848,7.3548,7.9176,6.819,8.4335,9.4653,8.0514,9.3444,1.459,11.144,8.0782,4.4666,8.6826,9.0952,7.6053,10.055,9.7019,7.5458,5.7587,3.2197,1.324,5.8924,0.46227,10.909,4.5404,2.3151,10.387,5.1889,5.9297,4.3509,3.4025,2.3893,6.2844,10.46,7.8504,9.5981,2.2605,7.6994,5.563,0,2.9703,4.4666,8.6826,9.0952,7.6053,10.055,9.7019,7.5458,5.7587,5.7587
8.0741,5.8992,5.5326,4.5173,0.77192,2.686,3.404,8.1283,5.256,8.4636,3.0334,4.9573,2.597,2.9703,0,6.6928,10.178,4.504,6.9882,8.0873,6.0404,8.421,1.7616,2.7995,7.0688,6.1951,2.8282,4.7536,2.194,0.61295,5.6108,3.985,5.8612,3.9753,2.5335,4.3993,7.7581,2.9565,9.5809,4.9611,1.9328,4.3526,8.2602,2.2307,1.1553,9.0586,8.4287,7.4928,5.9533,6.4927,5.4976,8.4575,5.2881,7.6474,2.842,8.8445,5.5117,1.6894,6.4217,8.7703,8.177,7.4235,7.2659,6.8188,2.8218,4.8525,4.2275,4.7458,2.8948,9.243,3.0805,4.5405,8.0741,5.8992,5.5326,4.5173,0.77192,2.686,3.404,8.1283,5.256,8.4636,3.0334,4.9573,2.597,2.9703,0,1.6894,6.4217,8.7703,8.177,7.4235,7.2659,6.8188,2.8218,2.8218
9.1079,0.82719,2.7005,2.3074,7.4641,4.0712,9.5516,9.2163,8.0914,5.9108,3.8485,8.4732,8.1733,5.7782,6.6928,0,10.097,2.3118,4.1986,8.9501,6.1359,7.6139,5.6531,3.9646,10.535,2.118,4.4403,7.6379,8.4653,6.7889,3.4646,3.2173,2.8191,7.3946,7.6051,3.2653,5.6435,4.3123,9.2149,4.3532,5.6741,3.5961,10.691,6.6289,7.2319,10.755,2.8827,2.1781,6.542,2.7389,11.122,5.5784,8.7987,6.8633,4.4806,9.6686,8.1596,8.2555,7.7285,4.1663,1.8867,9.8209,8.9321,3.8254,8.8582,2.6437,5.3265,4.1098,5.3408,7.9694,4.6591,3.7716,9.1079,0.82719,2.7005,2.3074,7.4641,4.0712,9.5516,9.2163,8.0914,5.9108,3.8485,8.4732,8.1733,5.7782,6.6928,8.2555,7.7285,4.1663,1.8867,9.8209,8.9321,3.8254,8.8582,8.8582
2.2733,9.6594,7.5717,8.9948,10.497,10.057,9.5542,2.2698,5.2463,4.5239,10.378,5.8839,8.5789,12.283,10.178,10.097,0,9.0148,5.9219,2.1752,4.4881,2.484,8.5786,10.076,5.357,7.9857,10.99,5.6083,9.5975,9.6327,6.7978,8.2522,7.3438,6.3817,8.1176,11.421,4.524,10.991,0.89054,6.3503,8.3773,11.704,3.7976,7.98,9.3731,2.6908,8.3702,8.3233,4.3654,7.362,8.9527,4.9383,5.7438,3.2578,11.056,1.6128,4.9756,10.171,3.7682,7.0382,9.4796,3.8642,3.2339,6.2867,9.2372,11.218,12.963,6.689,11.914,2.341,7.7495,12.022,2.2733,9.6594,7.5717,8.9948,10.497,10.057,9.5542,2.2698,5.2463,4.5239,10.378,5.8839,8.5789,12.283,10.178,10.171,3.7682,7.0382,9.4796,3.8642,3.2339,6.2867,9.2372,9.2372
7.6114,1.4846,1.6839,0.023688,5.2732,2.1043,7.2416,7.7109,6.0753,5.5157,2.0804,6.3597,5.8624,4.3283,4.504,2.3118,9.0148,0,3.6721,7.4943,4.6355,6.6254,3.3437,2.0242,8.5201,1.9537,2.8116,5.5782,6.1677,4.5313,2.3188,1.0012,2.0413,5.2282,5.3006,2.4936,5.0004,2.7241,8.1821,2.707,3.3624,2.8192,8.9059,4.3258,4.9443,9.1602,4.065,3.1154,4.9361,2.5024,8.8289,5.3124,6.7031,5.7904,2.8722,8.2696,6.1862,5.9954,6.0449,4.7676,3.6754,8.0036,7.2464,3.3409,6.548,2.2057,4.4029,2.3813,3.8665,7.1942,2.3989,3.1231,7.6114,1.4846,1.6839,0.023688,5.2732,2.1043,7.2416,7.7109,6.0753,5.5157,2.0804,6.3597,5.8624,4.3283,4.504,5.9954,6.0449,4.7676,3.6754,8.0036,7.2464,3.3409,6.548,6.548
5.2341,3.8612,1.9911,3.6486,7.6461,5.4495,8.4924,5.3469,5.2866,1.8516,5.5922,5.9247,7.0368,7.8314,6.9882,4.1986,5.9219,3.6721,0,5.0409,2.6212,3.4406,5.2762,5.4117,7.4714,2.1284,6.3233,5.0411,7.7816,6.7102,1.4627,3.355,1.6517,5.2372,6.374,6.1492,1.4499,6.2649,5.0342,2.0885,5.1479,6.4835,7.1311,5.5714,6.8391,6.9222,2.8041,2.4673,3.1137,1.4648,9.3147,1.6453,6.1446,2.7518,6.3895,5.6758,5.2268,7.9548,4.2361,2.1189,3.6792,6.3689,5.3217,0.37591,7.8592,5.7723,8.0631,2.2496,7.3826,3.7743,3.9115,6.7807,5.2341,3.8612,1.9911,3.6486,7.6461,5.4495,8.4924,5.3469,5.2866,1.8516,5.5922,5.9247,7.0368,7.8314,6.9882,7.9548,4.2361,2.1189,3.6792,6.3689,5.3217,0.37591,7.8592,7.8592
0.23384,8.3843,6.2758,7.4771,8.3661,8.2332,7.3911,0.33586,3.0711,4.2791,8.5905,3.718,6.4049,10.352,8.0873,8.9501,2.1752,7.4943,5.0409,0,2.8673,2.1336,6.5562,8.2665,3.5525,6.8538,9.147,3.443,7.424,7.5249,5.495,6.6217,6.1313,4.2235,5.9534,9.7668,3.9305,9.1641,1.8974,4.7909,6.3533,10.019,2.3949,5.8677,7.2355,1.8878,7.7893,7.5015,2.5723,6.3228,6.9227,4.6679,3.5985,2.3849,9.211,0.7974,2.8006,8.0048,1.6789,6.6968,8.7186,2.0206,1.1108,5.3519,7.063,9.6489,11.136,5.113,10.01,2.7361,5.8828,10.338,0.23384,8.3843,6.2758,7.4771,8.3661,8.2332,7.3911,0.33586,3.0711,4.2791,8.5905,3.718,6.4049,10.352,8.0873,8.0048,1.6789,6.6968,8.7186,2.0206,1.1108,5.3519,7.063,7.063
3.0003,5.5344,3.4397,4.6177,6.5156,5.5743,6.5379,3.1047,2.7442,2.9376,5.8899,3.4433,5.1897,7.84,6.0404,6.1359,4.4881,4.6355,2.6212,2.8673,0,2.3917,4.3155,5.5903,4.8503,4.0814,6.5092,2.611,6.1078,5.5781,2.6724,3.797,3.3355,3.0375,4.5673,6.9652,2.2441,6.5064,3.732,1.9286,4.1258,7.2356,4.6188,4.0463,5.482,4.6217,5.404,4.9197,0.4929,3.6302,6.9632,3.1431,3.6126,1.6087,6.5758,3.6352,2.6462,6.487,1.6532,4.6604,6.1359,3.802,2.8207,2.829,5.9956,6.8089,8.4769,2.2569,7.4551,3.2026,3.3018,7.5548,3.0003,5.5344,3.4397,4.6177,6.5156,5.5743,6.5379,3.1047,2.7442,2.9376,5.8899,3.4433,5.1897,7.84,6.0404,6.487,1.6532,4.6604,6.1359,3.802,2.8207,2.829,5.9956,5.9956
2.3672,7.1897,5.1193,6.6044,8.8686,7.8661,8.5582,2.467,4.2901,2.2313,8.1464,5.0391,7.3311,10.183,8.421,7.6139,2.484,6.6254,3.4406,2.1336,2.3917,0,6.7058,7.8701,5.5319,5.5046,8.8032,4.4289,8.3057,7.9417,4.3572,5.9368,4.8756,5.0752,6.7573,9.0787,2.0729,8.7876,1.6016,4.0437,6.5147,9.3771,4.5272,6.363,7.804,3.9109,5.9784,5.8631,2.4917,4.878,8.5366,2.6417,5.055,0.84745,8.8707,2.4925,4.0706,8.7566,2.6013,4.7396,7.0388,4.0596,2.9845,3.8036,8.0961,8.8302,10.739,4.3803,9.7835,0.86848,5.6648,9.6931,2.3672,7.1897,5.1193,6.6044,8.8686,7.8661,8.5582,2.467,4.2901,2.2313,8.1464,5.0391,7.3311,10.183,8.421,8.7566,2.6013,4.7396,7.0388,4.0596,2.9845,3.8036,8.0961,8.0961
6.5718,4.8265,3.9943,3.3496,2.3714,2.2792,3.8985,6.6382,3.9892,6.7061,2.7197,3.9049,2.5507,3.8685,1.7616,5.6531,8.5786,3.3437,5.2762,6.5562,4.3155,6.7058,0,2.3716,6.1545,4.7335,2.9645,3.4457,2.8424,1.4356,3.9512,2.5688,4.2892,2.7562,2.0615,4.2095,5.9983,3.0385,7.9333,3.2193,0.20294,4.3057,7.0794,1.1672,1.669,7.7301,6.9562,6.0516,4.2708,4.9284,5.5933,6.7093,4.2658,5.9155,3.014,7.3374,4.212,2.7849,4.8774,7.143,6.8848,6.1916,5.8467,5.1333,3.2053,4.4577,4.8583,3.0266,3.5911,7.5138,1.376,4.5791,6.5718,4.8265,3.9943,3.3496,2.3714,2.2792,3.8985,6.6382,3.9892,6.7061,2.7197,3.9049,2.5507,3.8685,1.7616,2.7849,4.8774,7.143,6.8848,6.1916,5.8467,5.1333,3.2053,3.2053
8.3325,3.2149,3.5324,2.0445,3.5572,0.1138,5.9916,8.4166,6.1355,7.1808,0.35589,6.1798,4.8085,2.4204,2.7995,3.9646,10.076,2.0242,5.4117,8.2665,5.5903,7.8701,2.3716,0,8.4384,3.9598,0.93837,5.5894,4.8099,3.0297,3.9542,2.0634,3.9024,5.0013,4.4025,1.838,6.5731,0.91814,9.3165,3.8433,2.5077,1.9476,9.1958,3.5387,3.5689,9.6949,6.0858,5.1372,5.7378,4.4493,7.8801,7.0449,6.543,7.0243,1.0062,9.0638,6.321,4.4528,6.6434,6.7552,5.6034,8.2873,7.7579,5.1301,5.328,2.1373,2.8871,3.5166,1.9765,8.5609,2.3929,2.2365,8.3325,3.2149,3.5324,2.0445,3.5572,0.1138,5.9916,8.4166,6.1355,7.1808,0.35589,6.1798,4.8085,2.4204,2.7995,4.4528,6.6434,6.7552,5.6034,8.2873,7.7579,5.1301,5.328,5.328
3.3424,9.7985,7.9157,8.5113,7.0117,8.3629,4.9701,3.2833,2.4502,7.38,8.7943,2.2591,4.6313,9.903,7.0688,10.535,5.357,8.5201,7.4714,3.5525,4.8503,5.5319,6.1545,8.4384,0,8.6814,9.1169,2.9443,5.5324,6.457,7.2566,7.5203,7.9328,3.4376,4.5365,10.23,6.8326,9.1856,5.384,6.2283,5.982,10.382,1.7101,5.0524,5.9523,2.9012,10.244,9.6944,4.3579,8.3577,3.7352,7.7048,1.8958,5.4386,9.1676,3.775,2.3786,6.2599,3.2889,9.4777,10.887,1.5389,2.5486,7.6677,4.948,10.335,10.995,6.4359,9.6913,6.2503,6.2491,10.675,3.3424,9.7985,7.9157,8.5113,7.0117,8.3629,4.9701,3.2833,2.4502,7.38,8.7943,2.2591,4.6313,9.903,7.0688,6.2599,3.2889,9.4777,10.887,1.5389,2.5486,7.6677,4.948,4.948
7.0184,1.7363,0.81942,1.9315,6.9407,4.0312,8.4854,7.1281,6.2809,3.9301,4.034,6.7611,7.029,6.2796,6.1951,2.118,7.9857,1.9537,2.1284,6.8538,4.0814,5.5046,4.7335,3.9598,8.6814,0,4.7651,5.8843,7.5431,6.0976,1.4345,2.2117,0.75464,5.7912,6.3954,4.2371,3.577,4.6756,7.1062,2.4621,4.6805,4.5858,8.6855,5.4481,6.4025,8.6805,2.2357,1.3182,4.5153,0.67932,9.7591,3.6463,7.057,4.7461,4.8252,7.5611,6.3091,7.5138,5.7104,2.8161,2.2975,7.8386,6.8995,1.7528,7.8001,3.7776,6.2673,2.3075,5.8175,5.8971,3.4455,4.8592,7.0184,1.7363,0.81942,1.9315,6.9407,4.0312,8.4854,7.1281,6.2809,3.9301,4.034,6.7611,7.029,6.2796,6.1951,7.5138,5.7104,2.8161,2.2975,7.8386,6.8995,1.7528,7.8001,7.8001
9.2043,3.7773,4.4089,2.8341,3.509,0.93741,6.2037,9.2854,6.8884,8.107,0.73855,6.8629,5.1768,1.522,2.8282,4.4403,10.99,2.8116,6.3233,9.147,6.5092,8.8032,2.9645,0.93837,9.1169,4.7651,0,6.3403,4.9941,3.2233,4.8721,2.9893,4.779,5.6998,4.8683,1.594,7.5061,0.13976,10.239,4.781,3.135,1.5244,9.9714,4.104,3.8114,10.524,6.8092,5.8706,6.6392,5.2975,8.2183,7.9619,7.2251,7.9582,0.067822,9.9441,7.09,4.5148,7.5065,7.5791,6.2035,9.069,8.595,6.0314,5.5805,2.1236,1.989,4.4549,1.064,9.4984,3.2646,1.7264,9.2043,3.7773,4.4089,2.8341,3.509,0.93741,6.2037,9.2854,6.8884,8.107,0.73855,6.8629,5.1768,1.522,2.8282,4.5148,7.5065,7.5791,6.2035,9.069,8.595,6.0314,5.5805,5.5805
3.3897,6.882,5.0874,5.5698,4.9551,5.5238,4.1317,3.429,0.54812,5.5374,5.9431,0.89291,2.9877,7.3102,4.7536,7.6379,5.6083,5.5782,5.0411,3.443,2.611,4.4289,3.4457,5.5894,2.9443,5.8843,6.3403,0,4.0006,4.1633,4.5018,4.5777,5.1564,0.79013,2.5105,7.3394,4.854,6.3932,5.1624,3.4288,3.2521,7.5136,3.6373,2.5289,3.8192,4.3177,7.6652,7.0038,2.1907,5.6528,4.3523,5.7541,1.173,3.9039,6.3963,4.1519,0.76975,4.5628,1.909,7.1527,8.1521,2.7459,2.5241,5.1493,3.7021,7.4121,8.2853,3.5863,7.0359,5.295,3.3198,7.8153,3.3897,6.882,5.0874,5.5698,4.9551,5.5238,4.1317,3.429,0.54812,5.5374,5.9431,0.89291,2.9877,7.3102,4.7536,4.5628,1.909,7.1527,8.1521,2.7459,2.5241,5.1493,3.7021,3.7021
7.349,7.6424,6.7747,6.1753,1.7223,4.6979,1.2114,7.375,4.3583,8.9146,5.0956,3.7995,1.0197,5.1016,2.194,8.4653,9.5975,6.1677,7.7816,7.424,6.1078,8.3057,2.8424,4.8099,5.5324,7.5431,4.9941,4.0006,0,1.7884,6.611,5.4086,7.04,3.2597,1.5498,6.5321,8.1881,5.1166,9.1608,5.7009,2.8683,6.5145,6.9854,2.2102,1.2488,7.9678,9.7433,8.8593,5.8518,7.6746,3.3328,9.0101,4.0425,7.6551,5.0137,8.0928,4.631,0.74545,5.9001,9.7867,9.7246,6.267,6.4259,7.7108,0.67597,6.9341,6.393,5.6024,5.0728,9.1715,4.1049,6.7174,7.349,7.6424,6.7747,6.1753,1.7223,4.6979,1.2114,7.375,4.3583,8.9146,5.0956,3.7995,1.0197,5.1016,2.194,0.74545,5.9001,9.7867,9.7246,6.267,6.4259,7.7108,0.67597,0.67597
7.5047,5.9766,5.3887,4.5418,0.95229,2.9169,2.989,7.5561,4.6584,8.1044,3.3088,4.3463,2.0301,3.5385,0.61295,6.7889,9.6327,4.5313,6.7102,7.5249,5.5781,7.9417,1.4356,3.0297,6.457,6.0976,3.2233,4.1633,1.7884,0,5.3833,3.8939,5.6975,3.3803,1.9234,4.7456,7.3895,3.3416,9.0564,4.645,1.5662,4.7367,7.6506,1.6572,0.59725,8.4593,8.3314,7.4108,5.4589,6.3356,5.0078,8.1237,4.6759,7.1866,3.2471,8.2747,4.9167,1.4668,5.8682,8.5714,8.1721,6.8178,6.6821,6.5688,2.3572,5.1471,4.7639,4.4609,3.4248,8.7756,2.8105,4.9497,7.5047,5.9766,5.3887,4.5418,0.95229,2.9169,2.989,7.5561,4.6584,8.1044,3.3088,4.3463,2.0301,3.5385,0.61295,1.4668,5.8682,8.5714,8.1721,6.8178,6.6821,6.5688,2.3572,2.3572
